user_id,is_active_d30,is_active_d60,churn_flag
U02793,False,False,True
U02794,False,False,True
U02795,False,False,True
U02796,False,False,True
U02797,True,True,False
U02798,False,False,True
U02799,False,False,True
U02800,True,True,False
U02801,False,False,True
U02802,True,False,True
U02803,True,True,False
U02804,False,False,True
U02805,False,False,True
U02806,True,True,False
U02807,True,True,False
U02808,False,False,True
U02809,False,False,True
U02810,True,True,False
U02811,False,False,True
U02812,False,False,True
U02813,False,False,True
U02814,True,False,True
U02815,False,False,True
U02816,False,False,True
U02817,False,False,True
U02818,False,False,True
U02819,True,False,True
U02820,False,False,True
U02821,False,False,True
U02822,False,False,True
U02823,False,False,True
U02824,True,True,False
U02825,True,False,True
U02826,False,False,True
U02827,False,False,True
U02828,False,False,True
U02829,True,True,False
U02830,False,False,True
U02831,False,False,True
U02832,False,False,True
U02833,True,False,True
U02834,False,False,True
U02835,False,False,True
U02836,False,False,True
U02837,False,False,True
U02838,False,False,True
U02839,False,False,True
U02840,False,False,True
U02841,False,False,True
U02842,False,False,True
U02843,False,False,True
U02844,False,False,True
U02845,False,False,True
U02846,True,False,True
U02847,True,True,False
U02848,False,False,True
U02849,False,False,True
U02850,True,False,True
U02851,False,False,True
U02852,False,False,True
U02853,True,True,False
U02854,False,False,True
U02855,False,False,True
U02856,False,False,True
U02857,False,False,True
U02858,False,False,True
U02859,False,False,True
U02860,True,True,False
U02861,False,False,True
U02862,True,False,True
U02863,False,False,True
U02864,False,False,True
U02865,False,False,True
U02866,False,False,True
U02867,False,False,True
U02868,False,False,True
U02869,False,False,True
U02870,False,False,True
U02871,True,True,False
U02872,True,False,True
U02873,False,False,True
U02874,False,False,True
U02875,False,False,True
U02876,False,False,True
U02877,False,False,True
U02878,False,False,True
U02879,False,False,True
U02880,False,False,True
U02881,False,False,True
U02882,True,True,False
U02883,False,False,True
U02884,True,True,False
U02885,False,False,True
U02886,False,False,True
U02887,True,False,True
U02888,False,False,True
U02889,False,False,True
U02890,True,True,False
U02891,False,False,True
U02892,False,False,True
U02893,False,False,True
U02894,True,True,False
U02895,False,False,True
U02896,True,False,True
U02897,True,True,False
U02898,False,False,True
U02899,False,False,True
U02900,True,True,False
U02901,False,False,True
U02902,False,False,True
U02903,False,False,True
U02904,False,False,True
U02905,False,False,True
U02906,True,True,False
U02907,True,True,False
U02908,False,False,True
U02909,False,False,True
U02910,False,False,True
U02911,False,False,True
U02912,True,True,False
U02913,False,False,True
U02914,False,False,True
U02915,False,False,True
U02916,False,False,True
U02917,False,False,True
U02918,False,False,True
U02919,False,False,True
U02920,False,False,True
U02921,False,False,True
U02922,False,False,True
U02923,False,False,True
U02924,False,False,True
U02925,True,False,True
U02926,False,False,True
U02927,False,False,True
U02928,False,False,True
U02929,False,False,True
U02930,False,False,True
U02931,False,False,True
U02932,False,False,True
U02933,True,False,True
U02934,False,False,True
U02935,True,True,False
U02936,False,False,True
U02937,False,False,True
U02938,False,False,True
U02939,False,False,True
U02940,False,False,True
U02941,False,False,True
U02942,True,True,False
U02943,False,False,True
U02944,False,False,True
U02945,True,False,True
U02946,True,True,False
U02947,False,False,True
U02948,False,False,True
U02949,True,False,True
U02950,False,False,True
U02951,False,False,True
U02952,False,False,True
U02953,False,False,True
U02954,True,True,False
U02955,False,False,True
U02956,True,True,False
U02957,False,False,True
U02958,False,False,True
U02959,False,False,True
U02960,False,False,True
U02961,False,False,True
U02962,False,False,True
U02963,False,False,True
U02964,False,False,True
U02965,False,False,True
U02966,False,False,True
U02967,True,True,False
U02968,False,False,True
U02969,True,True,False
U02970,False,False,True
U02971,False,False,True
U02972,False,False,True
U02973,False,False,True
U02974,False,False,True
U02975,False,False,True
U02976,False,False,True
U02977,True,False,True
U02978,False,False,True
U02979,False,False,True
U02980,False,False,True
U02981,False,False,True
U02982,True,True,False
U02983,False,False,True
U02984,False,False,True
U02985,False,False,True
U02986,True,False,True
U02987,False,False,True
U02988,False,False,True
U02989,False,False,True
U02990,True,False,True
U02991,False,False,True
U02992,False,False,True
U02993,True,True,False
U02994,False,False,True
U02995,False,False,True
U02996,False,False,True
U02997,False,False,True
U02998,False,False,True
U02999,False,False,True
U03000,False,False,True
U03001,False,False,True
U03002,False,False,True
U03003,False,False,True
U03004,False,False,True
U03005,False,False,True
U03006,True,True,False
U03007,False,False,True
U03008,False,False,True
U03009,False,False,True
U03010,True,False,True
U03011,True,True,False
U03012,False,False,True
U03013,False,False,True
U03014,True,False,True
U03015,True,False,True
U03016,False,False,True
U03017,True,False,True
U03018,False,False,True
U03019,False,False,True
U03020,False,False,True
U03021,False,False,True
U03022,True,True,False
U03023,False,False,True
U03024,False,False,True
U03025,False,False,True
U03026,False,False,True
U03027,False,False,True
U03028,True,True,False
U03029,False,False,True
U03030,False,False,True
U03031,False,False,True
U03032,False,False,True
U03033,False,False,True
U03034,False,False,True
U03035,False,False,True
U03036,False,False,True
U03037,False,False,True
U03038,True,True,False
U03039,False,False,True
U03040,True,False,True
U03041,True,True,False
U03042,False,False,True
U03043,False,False,True
U03044,False,False,True
U03045,False,False,True
U03046,True,False,True
U03047,False,False,True
U03048,True,False,True
U03049,False,False,True
U03050,False,False,True
U03051,False,False,True
U03052,False,False,True
U03053,False,False,True
U03054,False,False,True
U03055,True,True,False
U03056,False,False,True
U03057,False,False,True
U03058,False,False,True
U03059,False,False,True
U03060,False,False,True
U03061,True,False,True
U03062,False,False,True
U03063,True,True,False
U03064,False,False,True
U03065,False,False,True
U03066,False,False,True
U03067,False,False,True
U03068,False,False,True
U03069,False,False,True
U03070,False,False,True
U03071,False,False,True
U03072,False,False,True
U03073,False,False,True
U03074,False,False,True
U03075,False,False,True
U03076,False,False,True
U03077,False,False,True
U03078,False,False,True
U03079,False,False,True
U03080,False,False,True
U03081,True,True,False
U03082,False,False,True
U03083,False,False,True
U03084,False,False,True
U03085,False,False,True
U03086,False,False,True
U03087,False,False,True
U03088,True,True,False
U03089,True,False,True
U03090,True,True,False
U03091,False,False,True
U03092,False,False,True
U03093,True,False,True
U03094,False,False,True
U03095,False,False,True
U03096,False,False,True
U03097,False,False,True
U03098,True,True,False
U03099,True,False,True
U03100,False,False,True
U03101,False,False,True
U03102,False,False,True
U03103,False,False,True
U03104,True,True,False
U03105,False,False,True
U03106,False,False,True
U03107,False,False,True
U03108,False,False,True
U03109,False,False,True
U03110,False,False,True
U03111,True,False,True
U03112,False,False,True
U03113,False,False,True
U03114,False,False,True
U03115,False,False,True
U03116,False,False,True
U03117,True,True,False
U03118,False,False,True
U03119,False,False,True
U03120,False,False,True
U03121,False,False,True
U03122,False,False,True
U03123,False,False,True
U03124,False,False,True
U03125,True,True,False
U03126,True,True,False
U03127,False,False,True
U03128,False,False,True
U03129,True,True,False
U03130,False,False,True
U03131,False,False,True
U03132,False,False,True
U03133,True,True,False
U03134,False,False,True
U03135,False,False,True
U03136,False,False,True
U03137,False,False,True
U03138,False,False,True
U03139,False,False,True
U03140,False,False,True
U03141,False,False,True
U03142,False,False,True
U03143,False,False,True
U03144,False,False,True
U03145,True,False,True
U03146,False,False,True
U03147,True,True,False
U03148,True,True,False
U03149,False,False,True
U03150,False,False,True
U03151,False,False,True
U03152,False,False,True
U03153,True,True,False
U03154,False,False,True
U03155,True,True,False
U03156,False,False,True
U03157,True,False,True
U03158,False,False,True
U03159,False,False,True
U03160,False,False,True
U03161,False,False,True
U03162,False,False,True
U03163,False,False,True
U03164,False,False,True
U03165,False,False,True
U03166,False,False,True
U03167,False,False,True
U03168,True,True,False
U03169,False,False,True
U03170,False,False,True
U03171,False,False,True
U03172,False,False,True
U03173,False,False,True
U03174,True,True,False
U03175,False,False,True
U03176,False,False,True
U03177,True,False,True
U03178,False,False,True
U03179,False,False,True
U03180,True,True,False
U03181,False,False,True
U03182,True,True,False
U03183,False,False,True
U03184,False,False,True
U03185,True,True,False
U03186,True,False,True
U03187,False,False,True
U03188,True,True,False
U03189,True,False,True
U03190,False,False,True
U03191,False,False,True
U03192,False,False,True
U03193,False,False,True
U03194,False,False,True
U03195,False,False,True
U03196,False,False,True
U03197,False,False,True
U03198,False,False,True
U03199,False,False,True
U03200,True,True,False
U03201,False,False,True
U03202,False,False,True
U03203,True,True,False
U03204,False,False,True
U03205,False,False,True
U03206,True,True,False
U03207,False,False,True
U03208,False,False,True
U03209,False,False,True
U03210,True,True,False
U03211,False,False,True
U03212,True,True,False
U03213,True,True,False
U03214,False,False,True
U03215,False,False,True
U03216,True,True,False
U03217,False,False,True
U03218,False,False,True
U03219,False,False,True
U03220,False,False,True
U03221,False,False,True
U03222,True,True,False
U03223,False,False,True
U03224,False,False,True
U03225,False,False,True
U03226,False,False,True
U03227,False,False,True
U03228,True,True,False
U03229,False,False,True
U03230,True,False,True
U03231,False,False,True
U03232,True,False,True
U03233,False,False,True
U03234,False,False,True
U03235,True,True,False
U03236,False,False,True
U03237,False,False,True
U03238,False,False,True
U03239,False,False,True
U03240,False,False,True
U03241,False,False,True
U03242,True,False,True
U03243,True,True,False
U03244,False,False,True
U03245,False,False,True
U03246,False,False,True
U03247,False,False,True
U03248,True,True,False
U03249,True,True,False
U03250,False,False,True
U03251,False,False,True
U03252,False,False,True
U03253,False,False,True
U03254,False,False,True
U03255,False,False,True
U03256,True,False,True
U03257,True,True,False
U03258,False,False,True
U03259,False,False,True
U03260,True,False,True
U03261,False,False,True
U03262,True,False,True
U03263,True,True,False
U03264,False,False,True
U03265,False,False,True
U03266,False,False,True
U03267,False,False,True
U03268,False,False,True
U03269,False,False,True
U03270,False,False,True
U03271,False,False,True
U03272,True,True,False
U03273,False,False,True
U03274,True,False,True
U03275,False,False,True
U03276,False,False,True
U03277,True,False,True
U03278,False,False,True
U03279,True,False,True
U03280,False,False,True
U03281,False,False,True
U03282,False,False,True
U03283,False,False,True
U03284,False,False,True
U03285,False,False,True
U03286,False,False,True
U03287,False,False,True
U03288,False,False,True
U03289,False,False,True
U03290,False,False,True
U03291,True,True,False
U03292,False,False,True
U03293,True,False,True
U03294,False,False,True
U03295,False,False,True
U03296,False,False,True
U03297,True,False,True
U03298,False,False,True
U03299,False,False,True
U03300,False,False,True
U03301,False,False,True
U03302,True,True,False
U03303,True,True,False
U03304,False,False,True
U03305,True,True,False
U03306,False,False,True
U03307,False,False,True
U03308,False,False,True
U03309,False,False,True
U03310,False,False,True
U03311,False,False,True
U03312,False,False,True
U03313,False,False,True
U03314,False,False,True
U03315,False,False,True
U03316,False,False,True
U03317,False,False,True
U03318,False,False,True
U03319,False,False,True
U03320,True,True,False
U03321,False,False,True
U03322,False,False,True
U03323,False,False,True
U03324,False,False,True
U03325,False,False,True
U03326,False,False,True
U03327,False,False,True
U03328,False,False,True
U03329,True,False,True
U03330,False,False,True
U03331,False,False,True
U03332,False,False,True
U03333,True,True,False
U03334,True,False,True
U03335,False,False,True
U03336,False,False,True
U03337,False,False,True
U03338,True,True,False
U03339,True,True,False
U03340,False,False,True
U03341,False,False,True
U03342,False,False,True
U03343,True,True,False
U03344,False,False,True
U03345,False,False,True
U03346,False,False,True
U03347,False,False,True
U03348,False,False,True
U03349,True,True,False
U03350,False,False,True
U03351,False,False,True
U03352,False,False,True
U03353,False,False,True
U03354,True,True,False
U03355,False,False,True
U03356,False,False,True
U03357,True,False,True
U03358,False,False,True
U03359,False,False,True
U03360,True,False,True
U03361,False,False,True
U03362,False,False,True
U03363,False,False,True
U03364,False,False,True
U03365,False,False,True
U03366,False,False,True
U03367,False,False,True
U03368,False,False,True
U03369,True,False,True
U03370,False,False,True
U03371,False,False,True
U03372,False,False,True
U03373,False,False,True
U03374,False,False,True
U03375,False,False,True
U03376,False,False,True
U03377,True,True,False
U03378,False,False,True
U03379,False,False,True
U03380,False,False,True
U03381,True,False,True
U03382,True,True,False
U03383,True,False,True
U03384,False,False,True
U03385,True,False,True
U03386,False,False,True
U03387,True,False,True
U03388,True,False,True
U03389,True,False,True
U03390,False,False,True
U03391,False,False,True
U03392,False,False,True
U03393,False,False,True
U03394,False,False,True
U03395,False,False,True
U03396,False,False,True
U03397,False,False,True
U03398,False,False,True
U03399,False,False,True
U03400,False,False,True
U03401,True,False,True
U03402,False,False,True
U03403,False,False,True
U03404,False,False,True
U03405,False,False,True
U03406,False,False,True
U03407,False,False,True
U03408,False,False,True
U03409,False,False,True
U03410,False,False,True
U03411,False,False,True
U03412,False,False,True
U03413,False,False,True
U03414,False,False,True
U03415,False,False,True
U03416,False,False,True
U03417,False,False,True
U03418,False,False,True
U03419,False,False,True
U03420,False,False,True
U03421,False,False,True
U03422,True,True,False
U03423,False,False,True
U03424,False,False,True
U03425,False,False,True
U03426,False,False,True
U03427,False,False,True
U03428,False,False,True
U03429,False,False,True
U03430,False,False,True
U03431,False,False,True
U03432,False,False,True
U03433,True,True,False
U03434,False,False,True
U03435,False,False,True
U03436,False,False,True
U03437,False,False,True
U03438,False,False,True
U03439,False,False,True
U03440,True,False,True
U03441,False,False,True
U03442,False,False,True
U03443,False,False,True
U03444,False,False,True
U03445,False,False,True
U03446,False,False,True
U03447,False,False,True
U03448,True,True,False
U03449,False,False,True
U03450,True,True,False
U03451,False,False,True
U03452,False,False,True
U03453,False,False,True
U03454,False,False,True
U03455,False,False,True
U03456,False,False,True
U03457,False,False,True
U03458,False,False,True
U03459,False,False,True
U03460,False,False,True
U03461,True,True,False
U03462,False,False,True
U03463,False,False,True
U03464,False,False,True
U03465,True,False,True
U03466,False,False,True
U03467,False,False,True
U03468,True,True,False
U03469,False,False,True
U03470,False,False,True
U03471,True,False,True
U03472,False,False,True
U03473,False,False,True
U03474,True,True,False
U03475,True,False,True
U03476,False,False,True
U03477,False,False,True
U03478,False,False,True
U03479,False,False,True
U03480,False,False,True
U03481,False,False,True
U03482,False,False,True
U03483,False,False,True
U03484,False,False,True
U03485,False,False,True
U03486,False,False,True
U03487,False,False,True
U03488,True,False,True
U03489,False,False,True
U03490,True,False,True
U03491,False,False,True
U03492,False,False,True
U03493,False,False,True
U03494,False,False,True
U03495,True,False,True
U03496,False,False,True
U03497,False,False,True
U03498,False,False,True
U03499,False,False,True
U03500,True,True,False
U03501,False,False,True
U03502,False,False,True
U03503,True,False,True
U03504,True,False,True
U03505,False,False,True
U03506,False,False,True
U03507,False,False,True
U03508,False,False,True
U03509,False,False,True
U03510,False,False,True
U03511,False,False,True
U03512,False,False,True
U03513,False,False,True
U03514,False,False,True
U03515,False,False,True
U03516,False,False,True
U03517,True,False,True
U03518,True,False,True
U03519,False,False,True
U03520,True,False,True
U03521,False,False,True
U03522,False,False,True
U03523,False,False,True
U03524,True,True,False
U03525,False,False,True
U03526,True,False,True
U03527,False,False,True
U03528,True,True,False
U03529,False,False,True
U03530,False,False,True
U03531,False,False,True
U03532,False,False,True
U03533,False,False,True
U03534,True,True,False
U03535,False,False,True
U03536,False,False,True
U03537,True,False,True
U03538,False,False,True
U03539,False,False,True
U03540,False,False,True
U03541,False,False,True
U03542,False,False,True
U03543,False,False,True
U03544,True,False,True
U03545,False,False,True
U03546,False,False,True
U03547,False,False,True
U03548,False,False,True
U03549,True,True,False
U03550,False,False,True
U03551,False,False,True
U03552,False,False,True
U03553,False,False,True
U03554,False,False,True
U03555,False,False,True
U03556,False,False,True
U03557,False,False,True
U03558,False,False,True
U03559,False,False,True
U03560,True,True,False
U03561,False,False,True
U03562,True,False,True
U03563,False,False,True
U03564,True,True,False
U03565,False,False,True
U03566,False,False,True
U03567,False,False,True
U03568,False,False,True
U03569,True,True,False
U03570,False,False,True
U03571,False,False,True
U03572,True,True,False
U03573,False,False,True
U03574,False,False,True
U03575,True,True,False
U03576,False,False,True
U03577,False,False,True
U03578,False,False,True
U03579,True,True,False
U03580,False,False,True
U03581,False,False,True
U03582,False,False,True
U03583,False,False,True
U03584,False,False,True
U03585,False,False,True
U03586,False,False,True
U03587,True,False,True
U03588,False,False,True
U03589,True,False,True
U03590,False,False,True
U03591,False,False,True
U03592,False,False,True
U03593,False,False,True
U03594,False,False,True
U03595,False,False,True
U03596,False,False,True
U03597,True,True,False
U03598,True,True,False
U03599,False,False,True
U03600,False,False,True
U03601,False,False,True
U03602,False,False,True
U03603,False,False,True
U03604,False,False,True
U03605,False,False,True
U03606,False,False,True
U03607,False,False,True
U03608,True,True,False
U03609,False,False,True
U03610,False,False,True
U03611,False,False,True
U03612,False,False,True
U03613,False,False,True
U03614,False,False,True
U03615,False,False,True
U03616,False,False,True
U03617,False,False,True
U03618,False,False,True
U03619,False,False,True
U03620,False,False,True
U03621,False,False,True
U03622,True,True,False
U03623,False,False,True
U03624,False,False,True
U03625,False,False,True
U03626,True,True,False
U03627,True,True,False
U03628,True,True,False
U03629,False,False,True
U03630,False,False,True
U03631,False,False,True
U03632,False,False,True
U03633,False,False,True
U03634,False,False,True
U03635,True,False,True
U03636,False,False,True
U03637,False,False,True
U03638,False,False,True
U03639,True,True,False
U03640,False,False,True
U03641,False,False,True
U03642,False,False,True
U03643,False,False,True
U03644,False,False,True
U03645,False,False,True
U03646,False,False,True
U03647,False,False,True
U03648,False,False,True
U03649,True,False,True
U03650,False,False,True
U03651,False,False,True
U03652,False,False,True
U03653,True,False,True
U03654,True,True,False
U03655,False,False,True
U03656,False,False,True
U03657,False,False,True
U03658,True,False,True
U03659,False,False,True
U03660,False,False,True
U03661,True,True,False
U03662,False,False,True
U03663,False,False,True
U03664,False,False,True
U03665,False,False,True
U03666,False,False,True
U03667,False,False,True
U03668,True,False,True
U03669,False,False,True
U03670,True,False,True
U03671,False,False,True
U03672,True,True,False
U03673,False,False,True
U03674,False,False,True
U03675,False,False,True
U03676,False,False,True
U03677,True,True,False
U03678,False,False,True
U03679,False,False,True
U03680,False,False,True
U03681,True,False,True
U03682,True,False,True
U03683,False,False,True
U03684,False,False,True
U03685,False,False,True
U03686,True,True,False
U03687,False,False,True
U03688,False,False,True
U03689,False,False,True
U03690,True,True,False
U03691,False,False,True
U03692,False,False,True
U03693,False,False,True
U03694,False,False,True
U03695,False,False,True
U03696,False,False,True
U03697,False,False,True
U03698,False,False,True
U03699,True,False,True
U03700,False,False,True
U03701,True,False,True
U03702,False,False,True
U03703,False,False,True
U03704,False,False,True
U03705,False,False,True
U03706,False,False,True
U03707,False,False,True
U03708,False,False,True
U03709,False,False,True
U03710,False,False,True
U03711,True,True,False
U03712,False,False,True
U03713,True,False,True
U03714,True,False,True
U03715,False,False,True
U03716,False,False,True
U03717,False,False,True
U03718,False,False,True
U03719,False,False,True
U03720,True,False,True
U03721,True,False,True
U03722,False,False,True
U03723,True,True,False
U03724,True,True,False
U03725,True,False,True
U03726,True,True,False
U03727,False,False,True
U03728,True,True,False
U03729,False,False,True
U03730,False,False,True
U03731,False,False,True
U03732,True,False,True
U03733,False,False,True
U03734,True,False,True
U03735,False,False,True
U03736,False,False,True
U03737,False,False,True
U03738,False,False,True
U03739,False,False,True
U03740,False,False,True
U03741,False,False,True
U03742,False,False,True
U03743,False,False,True
U03744,False,False,True
U03745,True,True,False
U03746,False,False,True
U03747,True,True,False
U03748,False,False,True
U03749,False,False,True
U03750,False,False,True
U03751,False,False,True
U03752,False,False,True
U03753,True,True,False
U03754,True,True,False
U03755,False,False,True
U03756,False,False,True
U03757,False,False,True
U03758,False,False,True
U03759,False,False,True
U03760,False,False,True
U03761,False,False,True
U03762,False,False,True
U03763,True,True,False
U03764,False,False,True
U03765,True,False,True
U03766,False,False,True
U03767,False,False,True
U03768,True,True,False
U03769,False,False,True
U03770,False,False,True
U03771,False,False,True
U03772,False,False,True
U03773,False,False,True
U03774,False,False,True
U03775,False,False,True
U03776,False,False,True
U03777,False,False,True
U03778,False,False,True
U03779,True,False,True
U03780,True,True,False
U03781,False,False,True
U03782,False,False,True
U03783,True,True,False
U03784,False,False,True
U03785,True,False,True
U03786,False,False,True
U03787,False,False,True
U03788,False,False,True
U03789,False,False,True
U03790,False,False,True
U03791,False,False,True
U03792,False,False,True
U03793,False,False,True
U03794,False,False,True
U03795,True,True,False
U03796,False,False,True
U03797,False,False,True
U03798,False,False,True
U03799,False,False,True
U03800,True,False,True
U03801,False,False,True
U03802,False,False,True
U03803,True,True,False
U03804,False,False,True
U03805,False,False,True
U03806,False,False,True
U03807,False,False,True
U03808,True,True,False
U03809,False,False,True
U03810,False,False,True
U03811,False,False,True
U03812,False,False,True
U03813,False,False,True
U03814,False,False,True
U03815,False,False,True
U03816,True,True,False
U03817,True,True,False
U03818,True,False,True
U03819,False,False,True
U03820,False,False,True
U03821,True,False,True
U03822,False,False,True
U03823,True,True,False
U03824,False,False,True
U03825,True,False,True
U03826,True,False,True
U03827,False,False,True
U03828,False,False,True
U03829,False,False,True
U03830,True,False,True
U03831,False,False,True
U03832,True,False,True
U03833,False,False,True
U03834,True,False,True
U03835,False,False,True
U03836,True,False,True
U03837,False,False,True
U03838,False,False,True
U03839,True,False,True
U03840,True,True,False
U03841,True,False,True
U03842,False,False,True
U03843,False,False,True
U03844,False,False,True
U03845,False,False,True
U03846,True,False,True
U03847,True,False,True
U03848,True,True,False
U03849,True,True,False
U03850,False,False,True
U03851,False,False,True
U03852,True,True,False
U03853,False,False,True
U03854,False,False,True
U03855,True,True,False
U03856,False,False,True
U03857,False,False,True
U03858,False,False,True
U03859,False,False,True
U03860,False,False,True
U03861,False,False,True
U03862,False,False,True
U03863,False,False,True
U03864,True,True,False
U03865,False,False,True
U03866,False,False,True
U03867,True,True,False
U03868,False,False,True
U03869,False,False,True
U03870,False,False,True
U03871,True,True,False
U03872,False,False,True
U03873,False,False,True
U03874,True,False,True
U03875,False,False,True
U03876,False,False,True
U03877,True,True,False
U03878,False,False,True
U03879,False,False,True
U03880,False,False,True
U03881,False,False,True
U03882,True,True,False
U03883,False,False,True
U03884,True,False,True
U03885,False,False,True
U03886,False,False,True
U03887,True,False,True
U03888,False,False,True
U03889,False,False,True
U03890,True,True,False
U03891,False,False,True
U03892,False,False,True
U03893,False,False,True
U03894,False,False,True
U03895,False,False,True
U03896,False,False,True
U03897,False,False,True
U03898,False,False,True
U03899,False,False,True
U03900,False,False,True
U03901,False,False,True
U03902,True,False,True
U03903,True,True,False
U03904,False,False,True
U03905,False,False,True
U03906,False,False,True
U03907,False,False,True
U03908,False,False,True
U03909,False,False,True
U03910,False,False,True
U03911,True,True,False
U03912,False,False,True
U03913,False,False,True
U03914,False,False,True
U03915,True,True,False
U03916,False,False,True
U03917,False,False,True
U03918,False,False,True
U03919,False,False,True
U03920,False,False,True
U03921,True,False,True
U03922,True,True,False
U03923,False,False,True
U03924,False,False,True
U03925,True,False,True
U03926,False,False,True
U03927,False,False,True
U03928,False,False,True
U03929,False,False,True
U03930,False,False,True
U03931,False,False,True
U03932,False,False,True
U03933,False,False,True
U03934,False,False,True
U03935,True,False,True
U03936,True,True,False
U03937,False,False,True
U03938,True,True,False
U03939,False,False,True
U03940,False,False,True
U03941,False,False,True
U03942,False,False,True
U03943,True,True,False
U03944,True,False,True
U03945,False,False,True
U03946,False,False,True
U03947,True,True,False
U03948,False,False,True
U03949,False,False,True
U03950,False,False,True
U03951,False,False,True
U03952,True,False,True
U03953,False,False,True
U03954,False,False,True
U03955,False,False,True
U03956,False,False,True
U03957,True,False,True
U03958,False,False,True
U03959,False,False,True
U03960,False,False,True
U03961,True,False,True
U03962,True,True,False
U03963,False,False,True
U03964,False,False,True
U03965,False,False,True
U03966,False,False,True
U03967,False,False,True
U03968,False,False,True
U03969,False,False,True
U03970,False,False,True
U03971,False,False,True
U03972,False,False,True
U03973,False,False,True
U03974,False,False,True
U03975,False,False,True
U03976,True,True,False
U03977,False,False,True
U03978,False,False,True
U03979,False,False,True
U03980,False,False,True
U03981,True,True,False
U03982,False,False,True
U03983,False,False,True
U03984,True,True,False
U03985,False,False,True
U03986,False,False,True
U03987,False,False,True
U03988,False,False,True
U03989,True,False,True
U03990,True,False,True
U03991,True,True,False
U03992,False,False,True
U03993,True,True,False
U03994,False,False,True
U03995,False,False,True
U03996,False,False,True
U03997,False,False,True
U03998,False,False,True
U03999,False,False,True
U04000,False,False,True
U04001,True,False,True
U04002,True,True,False
U04003,True,True,False
U04004,False,False,True
U04005,False,False,True
U04006,False,False,True
U04007,False,False,True
U04008,False,False,True
U04009,False,False,True
U04010,False,False,True
U04011,False,False,True
U04012,False,False,True
U04013,False,False,True
U04014,True,True,False
U04015,True,False,True
U04016,True,True,False
U04017,False,False,True
U04018,True,False,True
U04019,False,False,True
U04020,False,False,True
U04021,False,False,True
U04022,False,False,True
U04023,False,False,True
U04024,True,True,False
U04025,True,True,False
U04026,False,False,True
U04027,False,False,True
U04028,False,False,True
U04029,False,False,True
U04030,False,False,True
U04031,False,False,True
U04032,False,False,True
U04033,False,False,True
U04034,False,False,True
U04035,True,True,False
U04036,False,False,True
U04037,False,False,True
U04038,False,False,True
U04039,True,False,True
U04040,False,False,True
U04041,True,False,True
U04042,False,False,True
U04043,True,True,False
U04044,False,False,True
U04045,False,False,True
U04046,False,False,True
U04047,False,False,True
U04048,False,False,True
U04049,False,False,True
U04050,False,False,True
U04051,False,False,True
U04052,False,False,True
U04053,True,True,False
U04054,True,False,True
U04055,False,False,True
U04056,False,False,True
U04057,True,True,False
U04058,False,False,True
U04059,True,False,True
U04060,False,False,True
U04061,False,False,True
U04062,False,False,True
U04063,True,True,False
U04064,False,False,True
U04065,True,False,True
U04066,False,False,True
U04067,False,False,True
U04068,True,True,False
U04069,False,False,True
U04070,False,False,True
U04071,True,False,True
U04072,True,True,False
U04073,True,True,False
U04074,False,False,True
U04075,False,False,True
U04076,False,False,True
U04077,False,False,True
U04078,False,False,True
U04079,False,False,True
U04080,True,False,True
U04081,False,False,True
U04082,True,True,False
U04083,False,False,True
U04084,False,False,True
U04085,True,True,False
U04086,False,False,True
U04087,False,False,True
U04088,False,False,True
U04089,True,True,False
U04090,False,False,True
U04091,False,False,True
U04092,False,False,True
U04093,True,False,True
U04094,False,False,True
U04095,False,False,True
U04096,False,False,True
U04097,False,False,True
U04098,False,False,True
U04099,False,False,True
U04100,True,True,False
U04101,False,False,True
U04102,False,False,True
U04103,False,False,True
U04104,False,False,True
U04105,False,False,True
U04106,True,True,False
U04107,False,False,True
U04108,True,True,False
U04109,True,False,True
U04110,False,False,True
U04111,False,False,True
U04112,True,True,False
U04113,False,False,True
U04114,True,False,True
U04115,True,True,False
U04116,False,False,True
U04117,False,False,True
U04118,True,False,True
U04119,False,False,True
U04120,False,False,True
U04121,False,False,True
U04122,True,True,False
U04123,False,False,True
U04124,False,False,True
U04125,False,False,True
U04126,False,False,True
U04127,False,False,True
U04128,True,False,True
U04129,False,False,True
U04130,True,False,True
U04131,True,False,True
U04132,False,False,True
U04133,False,False,True
U04134,False,False,True
U04135,True,True,False
U04136,False,False,True
U04137,False,False,True
U04138,False,False,True
U04139,False,False,True
U04140,False,False,True
U04141,False,False,True
U04142,False,False,True
U04143,False,False,True
U04144,False,False,True
U04145,False,False,True
U04146,False,False,True
U04147,True,True,False
U04148,False,False,True
U04149,False,False,True
U04150,False,False,True
U04151,False,False,True
U04152,False,False,True
U04153,False,False,True
U04154,True,False,True
U04155,False,False,True
U04156,False,False,True
U04157,True,False,True
U04158,True,False,True
U04159,False,False,True
U04160,True,False,True
U04161,False,False,True
U04162,True,True,False
U04163,False,False,True
U04164,False,False,True
U04165,False,False,True
U04166,True,True,False
U04167,False,False,True
U04168,False,False,True
U04169,True,True,False
U04170,False,False,True
U04171,True,False,True
U04172,False,False,True
U04173,False,False,True
U04174,False,False,True
U04175,False,False,True
U04176,False,False,True
U04177,False,False,True
U04178,False,False,True
U04179,False,False,True
U04180,True,False,True
U04181,False,False,True
U04182,False,False,True
U04183,False,False,True
U04184,True,True,False
U04185,True,True,False
U04186,True,False,True
U04187,False,False,True
U04188,False,False,True
U04189,False,False,True
