user_id,age_group,city_tier,income_band,acquisition_channel,device_os,registration_date,activation_date,first_txn_date,total_txns,successful_txns,failed_txns,total_amount_vnd,avg_amount_vnd,bill_payment,card_payment,loan_viewed,qr_payment,savings_opened,transfer_initiated,n_features,has_bill_or_savings,is_active_d30,is_active_d60,churn_flag,activated,days_to_first_txn,first_txn_bucket,feature_bucket,failed_txn_bucket,registration_month
U02237,45-54,Tier 2,Mid,Organic,iOS,2024-03-18,2024-03-19 03:15:00,2024-05-07 16:00:00,2.0,2.0,0.0,9782000.0,4891000.0,0,1,0,0,1,0,2,1,False,False,True,1,49.0,After 7 days,2+ features,0 failed,2024-03
U02238,18-24,Tier 3,High,Referral,iOS,2024-01-20,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-01
U02239,18-24,Tier 2,Mid,Partnership,iOS,2024-04-07,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-04
U02240,18-24,Tier 1,High,Branch,Android,2024-04-07,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-04
U02241,35-44,Tier 3,Low,Organic,iOS,2024-03-24,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U02242,18-24,Tier 3,Low,Paid Ads,Android,2024-01-10,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-01
U02243,25-34,Tier 1,High,Referral,iOS,2024-01-23,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-01
U02244,55+,Tier 2,High,Organic,iOS,2024-04-08,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-04
U02245,45-54,Tier 1,Low,Paid Ads,iOS,2024-03-21,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U02246,25-34,Tier 1,Low,Paid Ads,Android,2024-03-04,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U02247,18-24,Tier 2,Low,Organic,Android,2024-02-29,2024-03-01 09:16:00,2024-03-16 01:00:00,2.0,1.0,1.0,3291000.0,1645500.0,0,0,1,0,0,1,2,0,False,False,True,1,14.0,After 7 days,2+ features,1-2 failed,2024-02
U02248,35-44,Tier 3,Low,Partnership,iOS,2024-04-06,2024-04-07 20:18:00,2024-04-09 01:00:00,8.0,7.0,1.0,8861000.0,1107625.0,0,1,1,0,1,0,3,1,False,False,True,1,1.0,Within 7 days,2+ features,1-2 failed,2024-04
U02249,25-34,Tier 1,Low,Partnership,iOS,2024-03-13,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U02250,18-24,Tier 3,High,Branch,Android,2024-04-07,2024-04-08 08:17:00,2024-05-14 03:00:00,3.0,2.0,1.0,81084000.0,27028000.0,0,0,1,0,0,0,1,0,False,False,True,1,35.0,After 7 days,1 feature,1-2 failed,2024-04
U02251,18-24,Tier 3,Mid,Organic,iOS,2024-03-15,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U02252,45-54,Tier 3,Mid,Paid Ads,Android,2024-02-27,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-02
U02253,35-44,Tier 1,Mid,Referral,Android,2024-03-28,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U02254,35-44,Tier 3,Mid,Referral,iOS,2024-04-22,2024-04-23 04:24:00,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,1,,No transaction,0 features,0 failed,2024-04
U02255,45-54,Tier 1,Mid,Paid Ads,Android,2024-03-13,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U02256,25-34,Tier 2,Mid,Partnership,Android,2024-03-23,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U02257,25-34,Tier 1,Mid,Organic,iOS,2024-03-22,2024-03-23 02:17:00,2024-03-25 18:00:00,17.0,14.0,3.0,74192000.0,4364235.294117647,0,1,1,0,1,1,4,1,True,False,True,1,2.0,Within 7 days,2+ features,3+ failed,2024-03
U02258,25-34,Tier 1,Mid,Branch,Android,2024-03-20,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U02259,25-34,Tier 2,Mid,Partnership,Android,2024-02-11,2024-02-11 18:16:00,2024-02-14 18:00:00,7.0,7.0,0.0,30040000.0,4291428.571428572,0,0,0,0,1,1,2,1,True,True,False,1,2.0,Within 7 days,2+ features,0 failed,2024-02
U02260,25-34,Tier 1,High,Partnership,iOS,2024-04-20,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-04
U02261,35-44,Tier 1,High,Partnership,iOS,2024-03-21,2024-03-22 12:25:00,,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,True,True,False,1,,No transaction,1 feature,0 failed,2024-03
U02262,25-34,Tier 1,Mid,Referral,Android,2024-02-10,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-02
U02263,45-54,Tier 2,Mid,Partnership,Android,2024-01-20,2024-01-21 07:19:00,,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,False,False,True,1,,No transaction,1 feature,0 failed,2024-01
U02264,25-34,Tier 1,Low,Referral,Android,2024-02-26,2024-02-27 12:25:00,2024-03-10 16:00:00,11.0,10.0,1.0,8599000.0,781727.2727272727,1,0,1,0,1,1,4,1,True,True,False,1,12.0,After 7 days,2+ features,1-2 failed,2024-02
U02265,25-34,Tier 3,Mid,Partnership,iOS,2024-01-09,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-01
U02266,25-34,Tier 1,Mid,Organic,Android,2024-03-01,2024-03-02 07:20:00,2024-03-13 03:00:00,4.0,3.0,1.0,17937000.0,4484250.0,0,0,0,1,0,0,1,0,True,True,False,1,10.0,After 7 days,1 feature,1-2 failed,2024-03
U02267,25-34,Tier 1,Low,Referral,Android,2024-02-26,2024-02-27 06:17:00,2024-02-27 23:00:00,14.0,13.0,1.0,14688000.0,1049142.857142857,1,0,1,0,0,1,3,1,True,True,False,1,0.0,Within 7 days,2+ features,1-2 failed,2024-02
U02268,35-44,Tier 1,Mid,Paid Ads,iOS,2024-03-21,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U02269,18-24,Tier 2,Mid,Referral,Android,2024-02-08,2024-02-09 23:05:00,2024-02-10 22:00:00,12.0,12.0,0.0,45581000.0,3798416.6666666665,0,1,1,1,1,0,4,1,True,False,True,1,0.0,Within 7 days,2+ features,0 failed,2024-02
U02270,25-34,Tier 1,Low,Referral,Android,2024-04-11,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-04
U02271,18-24,Tier 1,High,Paid Ads,iOS,2024-02-05,2024-02-06 00:22:00,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,True,False,True,1,,No transaction,0 features,0 failed,2024-02
U02272,25-34,Tier 3,Low,Partnership,Android,2024-03-16,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U02273,25-34,Tier 2,High,Paid Ads,Android,2024-01-08,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-01
U02274,35-44,Tier 1,Mid,Referral,iOS,2024-02-15,2024-02-16 17:05:00,2024-02-28 21:00:00,6.0,5.0,1.0,35939000.0,5989833.333333333,0,1,1,1,0,0,3,0,True,True,False,1,12.0,After 7 days,2+ features,1-2 failed,2024-02
U02275,55+,Tier 1,Mid,Organic,iOS,2024-03-05,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U02276,25-34,Tier 3,Mid,Referral,Android,2024-01-10,2024-01-11 19:26:00,2024-01-17 17:00:00,7.0,7.0,0.0,34911000.0,4987285.714285715,1,0,0,0,0,1,2,1,True,True,False,1,5.0,Within 7 days,2+ features,0 failed,2024-01
U02277,35-44,Tier 1,Mid,Paid Ads,Android,2024-02-09,2024-02-10 01:28:00,2024-02-13 14:00:00,12.0,12.0,0.0,76494000.0,6374500.0,1,1,1,0,0,0,3,1,False,False,True,1,3.0,Within 7 days,2+ features,0 failed,2024-02
U02278,25-34,Tier 1,Mid,Paid Ads,iOS,2024-02-29,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-02
U02279,25-34,Tier 2,Mid,Organic,iOS,2024-02-27,2024-02-28 12:26:00,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,2,1,False,False,True,1,,No transaction,2+ features,0 failed,2024-02
U02280,18-24,Tier 2,Mid,Organic,Android,2024-01-05,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-01
U02281,18-24,Tier 2,Mid,Referral,Android,2024-01-08,2024-01-09 15:29:00,2024-01-17 02:00:00,9.0,7.0,2.0,38581000.0,4286777.777777778,0,1,0,1,1,0,3,1,True,False,True,1,7.0,Within 7 days,2+ features,1-2 failed,2024-01
U02282,25-34,Tier 1,High,Referral,Android,2024-02-17,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-02
U02283,25-34,Tier 1,Low,Referral,iOS,2024-04-16,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-04
U02284,18-24,Tier 2,Mid,Partnership,Android,2024-02-06,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-02
U02285,18-24,Tier 1,Low,Referral,iOS,2024-01-10,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-01
U02286,18-24,Tier 2,Mid,Paid Ads,iOS,2024-03-23,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U02287,55+,Tier 2,Mid,Paid Ads,iOS,2024-04-20,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-04
U02288,25-34,Tier 1,Low,Organic,iOS,2024-04-19,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-04
U02289,25-34,Tier 3,Low,Paid Ads,iOS,2024-01-12,2024-01-13 01:02:00,,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,False,False,True,1,,No transaction,1 feature,0 failed,2024-01
U02290,18-24,Tier 3,Low,Paid Ads,Android,2024-03-19,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U02291,25-34,Tier 2,Mid,Referral,Android,2024-03-17,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U02292,18-24,Tier 1,Mid,Partnership,iOS,2024-03-05,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U02293,18-24,Tier 1,High,Organic,Android,2024-02-19,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-02
U02294,25-34,Tier 2,Mid,Partnership,Android,2024-02-29,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-02
U02295,18-24,Tier 1,Low,Paid Ads,Android,2024-03-15,2024-03-16 22:03:00,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,True,False,True,1,,No transaction,0 features,0 failed,2024-03
U02296,18-24,Tier 3,High,Paid Ads,Android,2024-03-11,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U02297,18-24,Tier 1,Mid,Partnership,iOS,2024-04-11,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-04
U02298,18-24,Tier 2,Mid,Partnership,iOS,2024-04-04,2024-04-05 03:18:00,2024-04-06 22:00:00,17.0,17.0,0.0,89169000.0,5245235.294117647,0,1,1,1,0,1,4,0,True,False,True,1,1.0,Within 7 days,2+ features,0 failed,2024-04
U02299,18-24,Tier 1,Low,Paid Ads,Android,2024-04-24,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-04
U02300,25-34,Tier 2,Mid,Partnership,iOS,2024-01-06,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-01
U02301,35-44,Tier 1,High,Referral,Android,2024-02-27,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-02
U02302,25-34,Tier 1,Mid,Paid Ads,iOS,2024-04-26,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-04
U02303,25-34,Tier 1,Mid,Organic,Android,2024-04-13,2024-04-14 09:06:00,2024-04-28 08:00:00,2.0,2.0,0.0,6881000.0,3440500.0,0,0,0,0,0,0,0,0,True,True,False,1,13.0,After 7 days,0 features,0 failed,2024-04
U02304,18-24,Tier 3,Mid,Organic,iOS,2024-03-14,2024-03-15 06:17:00,2024-03-19 09:00:00,7.0,7.0,0.0,20475000.0,2925000.0,1,0,1,0,0,1,3,1,True,True,False,1,4.0,Within 7 days,2+ features,0 failed,2024-03
U02305,45-54,Tier 1,High,Partnership,Android,2024-03-24,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U02306,25-34,Tier 3,Low,Organic,Android,2024-01-25,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-01
U02307,18-24,Tier 3,Mid,Organic,iOS,2024-02-11,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-02
U02308,25-34,Tier 1,High,Partnership,Android,2024-03-18,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U02309,18-24,Tier 2,Low,Organic,iOS,2024-03-01,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U02310,25-34,Tier 1,Mid,Referral,Android,2024-03-05,2024-03-06 08:11:00,2024-03-08 21:00:00,2.0,2.0,0.0,17416000.0,8708000.0,0,0,0,0,1,0,1,1,False,False,True,1,2.0,Within 7 days,1 feature,0 failed,2024-03
U02311,25-34,Tier 3,Mid,Paid Ads,Android,2024-01-20,2024-01-20 20:02:00,2024-01-24 16:00:00,5.0,5.0,0.0,38023000.0,7604600.0,0,0,1,1,0,0,2,0,True,True,False,1,3.0,Within 7 days,2+ features,0 failed,2024-01
U02312,45-54,Tier 2,Mid,Paid Ads,Android,2024-01-08,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-01
U02313,25-34,Tier 1,Mid,Partnership,Android,2024-02-27,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-02
U02314,35-44,Tier 1,Mid,Paid Ads,Android,2024-01-14,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-01
U02315,55+,Tier 1,Mid,Paid Ads,iOS,2024-04-13,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-04
U02316,18-24,Tier 3,Low,Paid Ads,Android,2024-04-25,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-04
U02317,18-24,Tier 1,Mid,Paid Ads,iOS,2024-04-17,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-04
U02318,25-34,Tier 2,Low,Paid Ads,Android,2024-02-13,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-02
U02319,25-34,Tier 1,Low,Partnership,Android,2024-04-01,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-04
U02320,25-34,Tier 3,High,Referral,Android,2024-01-11,2024-01-11 22:25:00,2024-01-21 19:00:00,5.0,5.0,0.0,136323000.0,27264600.0,0,1,0,1,1,0,3,1,True,False,True,1,9.0,After 7 days,2+ features,0 failed,2024-01
U02321,45-54,Tier 1,Mid,Referral,Android,2024-03-05,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U02322,35-44,Tier 2,High,Organic,iOS,2024-03-23,2024-03-24 13:12:00,2024-03-30 15:00:00,1.0,1.0,0.0,43748000.0,43748000.0,0,0,0,0,0,1,1,0,True,True,False,1,6.0,Within 7 days,1 feature,0 failed,2024-03
U02323,25-34,Tier 2,Low,Paid Ads,Android,2024-01-23,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-01
U02324,25-34,Tier 2,Mid,Organic,Android,2024-01-06,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-01
U02325,35-44,Tier 1,Low,Paid Ads,Android,2024-02-01,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-02
U02326,55+,Tier 1,Mid,Partnership,Android,2024-03-31,2024-04-01 20:06:00,2024-04-07 18:00:00,14.0,12.0,2.0,55734000.0,3981000.0,1,0,0,1,1,1,4,1,True,True,False,1,5.0,Within 7 days,2+ features,1-2 failed,2024-03
U02327,35-44,Tier 1,Mid,Paid Ads,Android,2024-02-26,2024-02-27 07:07:00,2024-03-05 00:00:00,4.0,4.0,0.0,27385000.0,6846250.0,0,0,1,0,1,0,2,1,True,True,False,1,6.0,Within 7 days,2+ features,0 failed,2024-02
U02328,18-24,Tier 2,Low,Referral,Android,2024-02-26,2024-02-27 12:17:00,2024-03-14 02:00:00,7.0,6.0,1.0,6578000.0,939714.2857142857,0,0,1,0,0,1,2,0,True,True,False,1,15.0,After 7 days,2+ features,1-2 failed,2024-02
U02329,25-34,Tier 1,High,Partnership,Android,2024-03-08,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U02330,18-24,Tier 2,Low,Referral,iOS,2024-03-07,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U02331,18-24,Tier 1,Mid,Paid Ads,iOS,2024-03-19,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U02332,18-24,Tier 3,High,Paid Ads,Android,2024-01-21,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-01
U02333,25-34,Tier 3,High,Organic,Android,2024-02-16,2024-02-17 16:08:00,2024-03-14 04:00:00,7.0,5.0,2.0,127332000.0,18190285.714285713,1,1,1,0,0,0,3,1,True,False,True,1,25.0,After 7 days,2+ features,1-2 failed,2024-02
U02334,35-44,Tier 2,High,Branch,iOS,2024-02-17,2024-02-18 00:19:00,,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,True,True,False,1,,No transaction,1 feature,0 failed,2024-02
U02335,18-24,Tier 1,Mid,Organic,iOS,2024-02-06,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-02
U02336,25-34,Tier 1,Low,Branch,iOS,2024-02-19,2024-02-20 06:24:00,2024-03-06 08:00:00,6.0,6.0,0.0,5521000.0,920166.6666666666,0,0,0,0,1,0,1,1,True,False,True,1,15.0,After 7 days,1 feature,0 failed,2024-02
U02337,25-34,Tier 1,Low,Organic,iOS,2024-02-22,2024-02-22 16:06:00,2024-04-23 12:00:00,2.0,1.0,1.0,1350000.0,675000.0,0,1,1,1,0,0,3,0,True,True,False,1,60.0,After 7 days,2+ features,1-2 failed,2024-02
U02338,25-34,Tier 1,Mid,Referral,Android,2024-04-09,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-04
U02339,18-24,Tier 2,Mid,Organic,iOS,2024-02-13,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-02
U02340,25-34,Tier 2,Low,Organic,iOS,2024-03-27,2024-03-28 18:23:00,2024-04-01 05:00:00,8.0,7.0,1.0,7779000.0,972375.0,0,0,0,0,0,1,1,0,False,False,True,1,3.0,Within 7 days,1 feature,1-2 failed,2024-03
U02341,35-44,Tier 3,Mid,Paid Ads,Android,2024-03-17,2024-03-18 09:12:00,2024-03-24 22:00:00,5.0,5.0,0.0,18956000.0,3791200.0,0,0,0,1,0,0,1,0,True,False,True,1,6.0,Within 7 days,1 feature,0 failed,2024-03
U02342,18-24,Tier 1,Mid,Paid Ads,Android,2024-01-07,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-01
U02343,18-24,Tier 2,Mid,Partnership,Android,2024-04-11,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-04
U02344,25-34,Tier 2,Mid,Referral,Android,2024-03-21,2024-03-22 14:17:00,2024-04-06 04:00:00,9.0,9.0,0.0,36715000.0,4079444.4444444445,0,1,1,0,1,0,3,1,True,True,False,1,14.0,After 7 days,2+ features,0 failed,2024-03
U02345,45-54,Tier 2,Mid,Referral,Android,2024-03-23,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U02346,35-44,Tier 1,High,Paid Ads,Android,2024-02-12,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-02
U02347,35-44,Tier 2,Low,Referral,Android,2024-01-09,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-01
U02348,25-34,Tier 2,Mid,Paid Ads,Android,2024-02-12,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-02
U02349,25-34,Tier 2,Low,Paid Ads,Android,2024-01-13,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-01
U02350,18-24,Tier 3,Low,Organic,iOS,2024-03-12,2024-03-13 07:07:00,2024-03-13 22:00:00,7.0,5.0,2.0,4761000.0,680142.8571428572,1,0,0,1,0,1,3,1,True,False,True,1,0.0,Within 7 days,2+ features,1-2 failed,2024-03
U02351,25-34,Tier 1,Mid,Partnership,Android,2024-03-27,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U02352,45-54,Tier 1,High,Paid Ads,iOS,2024-02-19,2024-02-20 05:14:00,2024-03-12 14:00:00,4.0,4.0,0.0,57432000.0,14358000.0,1,1,0,0,0,0,2,1,False,False,True,1,21.0,After 7 days,2+ features,0 failed,2024-02
U02353,25-34,Tier 2,Low,Paid Ads,iOS,2024-02-06,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-02
U02354,45-54,Tier 2,Mid,Organic,iOS,2024-02-02,2024-02-03 04:13:00,2024-02-07 20:00:00,6.0,5.0,1.0,23946000.0,3991000.0,0,1,0,1,0,0,2,0,True,True,False,1,4.0,Within 7 days,2+ features,1-2 failed,2024-02
U02355,35-44,Tier 1,Mid,Referral,iOS,2024-04-02,2024-04-03 08:10:00,2024-04-06 00:00:00,9.0,6.0,3.0,30195000.0,3355000.0,0,1,1,0,1,0,3,1,True,False,True,1,2.0,Within 7 days,2+ features,3+ failed,2024-04
U02356,18-24,Tier 2,Low,Referral,Android,2024-04-19,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-04
U02357,45-54,Tier 3,High,Referral,Android,2024-03-25,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U02358,18-24,Tier 3,Mid,Organic,Android,2024-04-26,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-04
U02359,25-34,Tier 1,Low,Partnership,iOS,2024-03-18,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-03
U02360,18-24,Tier 3,Mid,Paid Ads,Android,2024-04-21,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-04
U02361,18-24,Tier 2,Mid,Paid Ads,Android,2024-01-20,2024-01-20 23:02:00,2024-01-28 17:00:00,3.0,2.0,1.0,17711000.0,5903666.666666667,0,0,1,0,1,0,2,1,True,True,False,1,7.0,Within 7 days,2+ features,1-2 failed,2024-01
U02362,25-34,Tier 2,Mid,Organic,iOS,2024-02-12,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,False,False,True,0,,No transaction,0 features,0 failed,2024-02
